"","tourney_name","tourney_id","name","link","display"
"8496","2017 Winnebago Invitational",4053,"Combined","https://hsquizbowl.org/db/tournaments/4053/stats/combined/individuals","2017 Winnebago Invitational <4053> - Combined"
"8497","ACF Fall at Mizzou",4052,"Prelims","https://hsquizbowl.org/db/tournaments/4052/stats/prelims/individuals","ACF Fall at Mizzou <4052> - Prelims"
"8498","ACF Fall at Mizzou",4052,"Complete (w/ finals)","https://hsquizbowl.org/db/tournaments/4052/stats/complete_%28w__finals%29/individuals","ACF Fall at Mizzou <4052> - Complete (w/ finals)"
"8499","Tuscumbia Fall Academic Tournament",4051,"Prelims","https://hsquizbowl.org/db/tournaments/4051/stats/prelims/individuals","Tuscumbia Fall Academic Tournament <4051> - Prelims"
"8500","Tuscumbia Fall Academic Tournament",4051,"Elementary Prelims","https://hsquizbowl.org/db/tournaments/4051/stats/elementary_prelims/individuals","Tuscumbia Fall Academic Tournament <4051> - Elementary Prelims"
"8501","Tuscumbia Fall Academic Tournament",4051,"All Games","https://hsquizbowl.org/db/tournaments/4051/stats/all_games/individuals","Tuscumbia Fall Academic Tournament <4051> - All Games"
"8502","Tuscumbia Fall Academic Tournament",4051,"Elementary All Games","https://hsquizbowl.org/db/tournaments/4051/stats/elementary_all_games/individuals","Tuscumbia Fall Academic Tournament <4051> - Elementary All Games"
"8503","ACF Fall 2016 Northeast at Columbia University",4049,"Prelims","https://hsquizbowl.org/db/tournaments/4049/stats/prelims/individuals","ACF Fall 2016 Northeast at Columbia University <4049> - Prelims"
"8504","ACF Fall 2016 Northeast at Columbia University",4049,"Playoffs","https://hsquizbowl.org/db/tournaments/4049/stats/playoffs/individuals","ACF Fall 2016 Northeast at Columbia University <4049> - Playoffs"
"8505","ACF Fall 2016 Northeast at Columbia University",4049,"Combined","https://hsquizbowl.org/db/tournaments/4049/stats/combined/individuals","ACF Fall 2016 Northeast at Columbia University <4049> - Combined"
"8506","Redlands Cougar Invitational",4048,"Prelims","https://hsquizbowl.org/db/tournaments/4048/stats/prelims/individuals","Redlands Cougar Invitational <4048> - Prelims"
"8507","Bulldog Invitational - SWATA",4047,"Group stage","https://hsquizbowl.org/db/tournaments/4047/stats/group_stage/individuals","Bulldog Invitational - SWATA <4047> - Group stage"
"8508","Bulldog Invitational - SWATA",4047,"Playoffs","https://hsquizbowl.org/db/tournaments/4047/stats/playoffs/individuals","Bulldog Invitational - SWATA <4047> - Playoffs"
"8509","Bulldog Invitational - SWATA",4047,"Overall records","https://hsquizbowl.org/db/tournaments/4047/stats/overall_records/individuals","Bulldog Invitational - SWATA <4047> - Overall records"
"8510","Marist WIT",4046,"champ+consol rounds","https://hsquizbowl.org/db/tournaments/4046/stats/champ%2Bconsol_rounds/individuals","Marist WIT <4046> - champ+consol rounds"
"8511","Marist WIT",4046,"Prelims","https://hsquizbowl.org/db/tournaments/4046/stats/prelims/individuals","Marist WIT <4046> - Prelims"
"8512","Marist WIT",4046,"Combined","https://hsquizbowl.org/db/tournaments/4046/stats/combined/individuals","Marist WIT <4046> - Combined"
"8513","Virginia NAQT States",4043,"Prelims","https://hsquizbowl.org/db/tournaments/4043/stats/prelims/individuals","Virginia NAQT States <4043> - Prelims"
"8514","Virginia NAQT States",4043,"Playoffs","https://hsquizbowl.org/db/tournaments/4043/stats/playoffs/individuals","Virginia NAQT States <4043> - Playoffs"
"8515","Virginia NAQT States",4043,"Combined","https://hsquizbowl.org/db/tournaments/4043/stats/combined/individuals","Virginia NAQT States <4043> - Combined"
"8516","Penn Bowl at Duke",4042,"Full Stats: Duke v. Duke","https://hsquizbowl.org/db/tournaments/4042/stats/full_stats%3A_duke_v._duke/individuals","Penn Bowl at Duke <4042> - Full Stats: Duke v. Duke"
"8517","SERIOUS 3",4041,"Prelims","https://hsquizbowl.org/db/tournaments/4041/stats/prelims/individuals","SERIOUS 3 <4041> - Prelims"
"8518","SERIOUS 3",4041,"Playoffs (records carry)","https://hsquizbowl.org/db/tournaments/4041/stats/playoffs_%28records_carry%29/individuals","SERIOUS 3 <4041> - Playoffs (records carry)"
"8519","Chamois Fall Quiz Bowl Tournament",4040,"All Games","https://hsquizbowl.org/db/tournaments/4040/stats/all_games/individuals","Chamois Fall Quiz Bowl Tournament <4040> - All Games"
"8520","Oakville SCOP Novice",4039,"Prelims","https://hsquizbowl.org/db/tournaments/4039/stats/prelims/individuals","Oakville SCOP Novice <4039> - Prelims"
"8521","Oakville SCOP Novice",4039,"Playoffs","https://hsquizbowl.org/db/tournaments/4039/stats/playoffs/individuals","Oakville SCOP Novice <4039> - Playoffs"
"8522","Oakville SCOP Novice",4039,"Complete","https://hsquizbowl.org/db/tournaments/4039/stats/complete/individuals","Oakville SCOP Novice <4039> - Complete"
"8523","Oxford FICQ 2016",4038,"All Games","https://hsquizbowl.org/db/tournaments/4038/stats/all_games/individuals","Oxford FICQ 2016 <4038> - All Games"
"8524","2016 Penn Bowl WUSTL Mirror",4037,"Prelims","https://hsquizbowl.org/db/tournaments/4037/stats/prelims/individuals","2016 Penn Bowl WUSTL Mirror <4037> - Prelims"
"8525","2016 Penn Bowl WUSTL Mirror",4037,"Combined","https://hsquizbowl.org/db/tournaments/4037/stats/combined/individuals","2016 Penn Bowl WUSTL Mirror <4037> - Combined"
"8526","2016 MSAC Quiz Bowl League",4035,"JV Results","https://hsquizbowl.org/db/tournaments/4035/stats/jv_results/individuals","2016 MSAC Quiz Bowl League <4035> - JV Results"
"8527","2016 MSAC Quiz Bowl League",4035,"Varsity Regular-Season Results","https://hsquizbowl.org/db/tournaments/4035/stats/varsity_regular-season_results/individuals","2016 MSAC Quiz Bowl League <4035> - Varsity Regular-Season Results"
"8528","2016 MSAC Quiz Bowl League",4035,"Varsity Tournament Results","https://hsquizbowl.org/db/tournaments/4035/stats/varsity_tournament_results/individuals","2016 MSAC Quiz Bowl League <4035> - Varsity Tournament Results"
"8529","Louisiana Tech Winter Tournament IV",4034,"Prelims","https://hsquizbowl.org/db/tournaments/4034/stats/prelims/individuals","Louisiana Tech Winter Tournament IV <4034> - Prelims"
"8530","Louisiana Tech Winter Tournament IV",4034,"All Games","https://hsquizbowl.org/db/tournaments/4034/stats/all_games/individuals","Louisiana Tech Winter Tournament IV <4034> - All Games"
"8531","Hallsville Fall Academic Tournament IV",4033,"Prelims","https://hsquizbowl.org/db/tournaments/4033/stats/prelims/individuals","Hallsville Fall Academic Tournament IV <4033> - Prelims"
"8532","Hallsville Fall Academic Tournament IV",4033,"Playoffs","https://hsquizbowl.org/db/tournaments/4033/stats/playoffs/individuals","Hallsville Fall Academic Tournament IV <4033> - Playoffs"
"8533","Hallsville Fall Academic Tournament IV",4033,"All Games","https://hsquizbowl.org/db/tournaments/4033/stats/all_games/individuals","Hallsville Fall Academic Tournament IV <4033> - All Games"
"8534","2016-2017 Toledo Area Academic Quiz Bowl League",4031,"Season 1","https://hsquizbowl.org/db/tournaments/4031/stats/season_1/individuals","2016-2017 Toledo Area Academic Quiz Bowl League <4031> - Season 1"
"8535","2016-2017 Toledo Area Academic Quiz Bowl League",4031,"Season 2","https://hsquizbowl.org/db/tournaments/4031/stats/season_2/individuals","2016-2017 Toledo Area Academic Quiz Bowl League <4031> - Season 2"
"8536","Marlborough Academic Team Challenge (MATCH)",4030,"Morning","https://hsquizbowl.org/db/tournaments/4030/stats/morning/individuals","Marlborough Academic Team Challenge (MATCH) <4030> - Morning"
"8537","Marlborough Academic Team Challenge (MATCH)",4030,"Afternoon","https://hsquizbowl.org/db/tournaments/4030/stats/afternoon/individuals","Marlborough Academic Team Challenge (MATCH) <4030> - Afternoon"
"8538","Marlborough Academic Team Challenge (MATCH)",4030,"Combined","https://hsquizbowl.org/db/tournaments/4030/stats/combined/individuals","Marlborough Academic Team Challenge (MATCH) <4030> - Combined"
"8539","Side Event Weekend at Cambridge",4029,"ARTSEE","https://hsquizbowl.org/db/tournaments/4029/stats/artsee/individuals","Side Event Weekend at Cambridge <4029> - ARTSEE"
"8540","Side Event Weekend at Cambridge",4029,"Listory","https://hsquizbowl.org/db/tournaments/4029/stats/listory/individuals","Side Event Weekend at Cambridge <4029> - Listory"
"8541","Penn Bowl UK at Cambridge",4028,"Prelims","https://hsquizbowl.org/db/tournaments/4028/stats/prelims/individuals","Penn Bowl UK at Cambridge <4028> - Prelims"
"8542","Penn Bowl UK at Cambridge",4028,"Prelims + Playoffs","https://hsquizbowl.org/db/tournaments/4028/stats/prelims_%2B_playoffs/individuals","Penn Bowl UK at Cambridge <4028> - Prelims + Playoffs"
"8543","Penn Bowl UK at Cambridge",4028,"All Games (Including Final)","https://hsquizbowl.org/db/tournaments/4028/stats/all_games_%28including_final%29/individuals","Penn Bowl UK at Cambridge <4028> - All Games (Including Final)"
"8544","California Cup #2",4027,"JV Prelims","https://hsquizbowl.org/db/tournaments/4027/stats/jv_prelims/individuals","California Cup #2 <4027> - JV Prelims"
"8545","California Cup #2",4027,"JV Finals","https://hsquizbowl.org/db/tournaments/4027/stats/jv_finals/individuals","California Cup #2 <4027> - JV Finals"
"8546","California Cup #2",4027,"Varsity Prelims","https://hsquizbowl.org/db/tournaments/4027/stats/varsity_prelims/individuals","California Cup #2 <4027> - Varsity Prelims"
"8547","California Cup #2",4027,"Varsity Finals","https://hsquizbowl.org/db/tournaments/4027/stats/varsity_finals/individuals","California Cup #2 <4027> - Varsity Finals"
"8548","Penn Bowl Mirror at Georgia",4026,"Prelims","https://hsquizbowl.org/db/tournaments/4026/stats/prelims/individuals","Penn Bowl Mirror at Georgia <4026> - Prelims"
"8549","Penn Bowl Mirror at Georgia",4026,"Rebracket","https://hsquizbowl.org/db/tournaments/4026/stats/rebracket/individuals","Penn Bowl Mirror at Georgia <4026> - Rebracket"
"8550","Penn Bowl Mirror at Georgia",4026,"Combined","https://hsquizbowl.org/db/tournaments/4026/stats/combined/individuals","Penn Bowl Mirror at Georgia <4026> - Combined"
"8551","Penn Bowl 2016",4025,"Prelims","https://hsquizbowl.org/db/tournaments/4025/stats/prelims/individuals","Penn Bowl 2016 <4025> - Prelims"
"8552","Penn Bowl 2016",4025,"Complete","https://hsquizbowl.org/db/tournaments/4025/stats/complete/individuals","Penn Bowl 2016 <4025> - Complete"
"8553","AQA October NAQT Qualifier",4024,"Prelims","https://hsquizbowl.org/db/tournaments/4024/stats/prelims/individuals","AQA October NAQT Qualifier <4024> - Prelims"
"8554","Dorman Fall Tournament",4022,"Varsity and JV All Games","https://hsquizbowl.org/db/tournaments/4022/stats/varsity_and_jv_all_games/individuals","Dorman Fall Tournament <4022> - Varsity and JV All Games"
"8555","Dorman Fall Tournament",4022,"Stats","https://hsquizbowl.org/db/tournaments/4022/stats/stats/individuals","Dorman Fall Tournament <4022> - Stats"
"8556","Missouri Fall Academic Tournament",4021,"Prelims","https://hsquizbowl.org/db/tournaments/4021/stats/prelims/individuals","Missouri Fall Academic Tournament <4021> - Prelims"
"8557","Missouri Fall Academic Tournament",4021,"Combined","https://hsquizbowl.org/db/tournaments/4021/stats/combined/individuals","Missouri Fall Academic Tournament <4021> - Combined"
"8558","Missouri Fall Academic Tournament",4021,"Playoffs and Superplayoffs","https://hsquizbowl.org/db/tournaments/4021/stats/playoffs_and_superplayoffs/individuals","Missouri Fall Academic Tournament <4021> - Playoffs and Superplayoffs"
"8559","North Kansas City JV Tournament",4020,"Prelims","https://hsquizbowl.org/db/tournaments/4020/stats/prelims/individuals","North Kansas City JV Tournament <4020> - Prelims"
"8560","North Kansas City JV Tournament",4020,"Playoffs","https://hsquizbowl.org/db/tournaments/4020/stats/playoffs/individuals","North Kansas City JV Tournament <4020> - Playoffs"
"8561","North Kansas City JV Tournament",4020,"All Games","https://hsquizbowl.org/db/tournaments/4020/stats/all_games/individuals","North Kansas City JV Tournament <4020> - All Games"
"8562","Gopher Invitational (GINVIT) 2016",4019,"Prelims","https://hsquizbowl.org/db/tournaments/4019/stats/prelims/individuals","Gopher Invitational (GINVIT) 2016 <4019> - Prelims"
"8563","Gopher Invitational (GINVIT) 2016",4019,"Combined","https://hsquizbowl.org/db/tournaments/4019/stats/combined/individuals","Gopher Invitational (GINVIT) 2016 <4019> - Combined"
"8564","Bergen Junior 2016",4018,"Combined","https://hsquizbowl.org/db/tournaments/4018/stats/combined/individuals","Bergen Junior 2016 <4018> - Combined"
"8565","Bergen Junior 2016",4018,"Prelims","https://hsquizbowl.org/db/tournaments/4018/stats/prelims/individuals","Bergen Junior 2016 <4018> - Prelims"
"8566","Bergen Junior 2016",4018,"Playoffs","https://hsquizbowl.org/db/tournaments/4018/stats/playoffs/individuals","Bergen Junior 2016 <4018> - Playoffs"
"8567","California Cup #1",4017,"JV Prelims","https://hsquizbowl.org/db/tournaments/4017/stats/jv_prelims/individuals","California Cup #1 <4017> - JV Prelims"
"8568","California Cup #1",4017,"JV Finals","https://hsquizbowl.org/db/tournaments/4017/stats/jv_finals/individuals","California Cup #1 <4017> - JV Finals"
"8569","California Cup #1",4017,"Varsity Prelims","https://hsquizbowl.org/db/tournaments/4017/stats/varsity_prelims/individuals","California Cup #1 <4017> - Varsity Prelims"
"8570","California Cup #1",4017,"Varsity Finals","https://hsquizbowl.org/db/tournaments/4017/stats/varsity_finals/individuals","California Cup #1 <4017> - Varsity Finals"
"8571","Loyola Ultima XVIII",4015,"Upper Division Round Robin","https://hsquizbowl.org/db/tournaments/4015/stats/upper_division_round_robin/individuals","Loyola Ultima XVIII <4015> - Upper Division Round Robin"
"8572","Loyola Ultima XVIII",4015,"Upper Division RR with final","https://hsquizbowl.org/db/tournaments/4015/stats/upper_division_rr_with_final/individuals","Loyola Ultima XVIII <4015> - Upper Division RR with final"
"8573","Loyola Ultima XVIII",4015,"Standard Division Prelims","https://hsquizbowl.org/db/tournaments/4015/stats/standard_division_prelims/individuals","Loyola Ultima XVIII <4015> - Standard Division Prelims"
"8574","Loyola Ultima XVIII",4015,"Standard Division Playoffs","https://hsquizbowl.org/db/tournaments/4015/stats/standard_division_playoffs/individuals","Loyola Ultima XVIII <4015> - Standard Division Playoffs"
"8575","Loyola Ultima XVIII",4015,"Standard Div Playoffs with Final","https://hsquizbowl.org/db/tournaments/4015/stats/standard_div_playoffs_with_final/individuals","Loyola Ultima XVIII <4015> - Standard Div Playoffs with Final"
"8576","Tri-State Fall Tournament",4014,"Final Report","https://hsquizbowl.org/db/tournaments/4014/stats/final_report/individuals","Tri-State Fall Tournament <4014> - Final Report"
"8577","Boilermaker Buzzathon at Purdue",4013,"All Games","https://hsquizbowl.org/db/tournaments/4013/stats/all_games/individuals","Boilermaker Buzzathon at Purdue <4013> - All Games"
"8578","The Redbud Invitational -- SWATA",4010,"Prelims","https://hsquizbowl.org/db/tournaments/4010/stats/prelims/individuals","The Redbud Invitational -- SWATA <4010> - Prelims"
"8579","The Redbud Invitational -- SWATA",4010,"Playoffs","https://hsquizbowl.org/db/tournaments/4010/stats/playoffs/individuals","The Redbud Invitational -- SWATA <4010> - Playoffs"
"8580","The Redbud Invitational -- SWATA",4010,"Combined","https://hsquizbowl.org/db/tournaments/4010/stats/combined/individuals","The Redbud Invitational -- SWATA <4010> - Combined"
"8581","EFT 2016 @Oxford",4009,"Complete Stats","https://hsquizbowl.org/db/tournaments/4009/stats/complete_stats/individuals","EFT 2016 @Oxford <4009> - Complete Stats"
"8582","Darien Invitational II",4008,"Prelims","https://hsquizbowl.org/db/tournaments/4008/stats/prelims/individuals","Darien Invitational II <4008> - Prelims"
"8583","Darien Invitational II",4008,"Playoffs","https://hsquizbowl.org/db/tournaments/4008/stats/playoffs/individuals","Darien Invitational II <4008> - Playoffs"
"8584","Darien Invitational II",4008,"Combined","https://hsquizbowl.org/db/tournaments/4008/stats/combined/individuals","Darien Invitational II <4008> - Combined"
"8585","Middle School Jag Bowl",4007,"2017 MS Jag Bowl Full Stats","https://hsquizbowl.org/db/tournaments/4007/stats/2017_ms_jag_bowl_full_stats/individuals","Middle School Jag Bowl <4007> - 2017 MS Jag Bowl Full Stats"
"8586","2016 JV/Novice Jag Bowl",4006,"JV Novice Jag Afternoon Stats","https://hsquizbowl.org/db/tournaments/4006/stats/jv_novice_jag_afternoon_stats/individuals","2016 JV/Novice Jag Bowl <4006> - JV Novice Jag Afternoon Stats"
"8587","2016 JV/Novice Jag Bowl",4006,"JVNJB 1016 Full Stats","https://hsquizbowl.org/db/tournaments/4006/stats/jvnjb_1016_full_stats/individuals","2016 JV/Novice Jag Bowl <4006> - JVNJB 1016 Full Stats"
"8588","2016 Greg Trandel Memorial Bulldog Brawl",4005,"2016 GTMBB Prelim Stats","https://hsquizbowl.org/db/tournaments/4005/stats/2016_gtmbb_prelim_stats/individuals","2016 Greg Trandel Memorial Bulldog Brawl <4005> - 2016 GTMBB Prelim Stats"
"8589","2016 Greg Trandel Memorial Bulldog Brawl",4005,"2016 GTMBB Playoff/Consol Stats","https://hsquizbowl.org/db/tournaments/4005/stats/2016_gtmbb_playoff_consol_stats/individuals","2016 Greg Trandel Memorial Bulldog Brawl <4005> - 2016 GTMBB Playoff/Consol Stats"
"8590","Carleton Side Event Sunday",4003,"Not Another Trash Tournament","https://hsquizbowl.org/db/tournaments/4003/stats/not_another_trash_tournament/individuals","Carleton Side Event Sunday <4003> - Not Another Trash Tournament"
"8591","Carleton Side Event Sunday",4003,"Bride of Guerrila","https://hsquizbowl.org/db/tournaments/4003/stats/bride_of_guerrila/individuals","Carleton Side Event Sunday <4003> - Bride of Guerrila"
"8592","2016 IHSSBCA Novice at Auburn (Rockford)",4002,"Prelims","https://hsquizbowl.org/db/tournaments/4002/stats/prelims/individuals","2016 IHSSBCA Novice at Auburn (Rockford) <4002> - Prelims"
"8593","2016 IHSSBCA Novice at Auburn (Rockford)",4002,"Tiebreakers and Finals","https://hsquizbowl.org/db/tournaments/4002/stats/tiebreakers_and_finals/individuals","2016 IHSSBCA Novice at Auburn (Rockford) <4002> - Tiebreakers and Finals"
"8594","2016 IHSSBCA Novice at Auburn (Rockford)",4002,"Combined","https://hsquizbowl.org/db/tournaments/4002/stats/combined/individuals","2016 IHSSBCA Novice at Auburn (Rockford) <4002> - Combined"
"8595","Chicago Open Trash Skype",4001,"CO Trash Skype","https://hsquizbowl.org/db/tournaments/4001/stats/co_trash_skype/individuals","Chicago Open Trash Skype <4001> - CO Trash Skype"
"8596","IHSSBCA Novice Barrington",4000,"All Games","https://hsquizbowl.org/db/tournaments/4000/stats/all_games/individuals","IHSSBCA Novice Barrington <4000> - All Games"
"8597","Quaker Bowl",3999,"Quaker Bowl 2016 Combined","https://hsquizbowl.org/db/tournaments/3999/stats/quaker_bowl_2016_combined/individuals","Quaker Bowl <3999> - Quaker Bowl 2016 Combined"
"8598","Quaker Bowl",3999,"Quaker Bowl 2016 Playoffs","https://hsquizbowl.org/db/tournaments/3999/stats/quaker_bowl_2016_playoffs/individuals","Quaker Bowl <3999> - Quaker Bowl 2016 Playoffs"
"8599","Quaker Bowl",3999,"Quaker Bowl 2016 Prelims v2","https://hsquizbowl.org/db/tournaments/3999/stats/quaker_bowl_2016_prelims_v2/individuals","Quaker Bowl <3999> - Quaker Bowl 2016 Prelims v2"
"8600","2016 Columbian Exposition",3997,"Prelims","https://hsquizbowl.org/db/tournaments/3997/stats/prelims/individuals","2016 Columbian Exposition <3997> - Prelims"
"8601","2016 Columbian Exposition",3997,"Playoffs (records carry)","https://hsquizbowl.org/db/tournaments/3997/stats/playoffs_%28records_carry%29/individuals","2016 Columbian Exposition <3997> - Playoffs (records carry)"
"8602","Penn Bowl",3996,"Prelims","https://hsquizbowl.org/db/tournaments/3996/stats/prelims/individuals","Penn Bowl <3996> - Prelims"
"8603","Penn Bowl",3996,"Playoffs","https://hsquizbowl.org/db/tournaments/3996/stats/playoffs/individuals","Penn Bowl <3996> - Playoffs"
"8604","Penn Bowl",3996,"Combined + Finals","https://hsquizbowl.org/db/tournaments/3996/stats/combined_%2B_finals/individuals","Penn Bowl <3996> - Combined + Finals"
"8605","LIIMIT",3995,"Prelims","https://hsquizbowl.org/db/tournaments/3995/stats/prelims/individuals","LIIMIT <3995> - Prelims"
"8606","LIIMIT",3995,"Combined","https://hsquizbowl.org/db/tournaments/3995/stats/combined/individuals","LIIMIT <3995> - Combined"
"8607","IHSSBCA Kickoff @ Homewood-Flossmoor",3994,"Competitive Division Morning","https://hsquizbowl.org/db/tournaments/3994/stats/competitive_division_morning/individuals","IHSSBCA Kickoff @ Homewood-Flossmoor <3994> - Competitive Division Morning"
"8608","IHSSBCA Kickoff @ Homewood-Flossmoor",3994,"Comp Div Afternoon w/Carryover","https://hsquizbowl.org/db/tournaments/3994/stats/comp_div_afternoon_w_carryover/individuals","IHSSBCA Kickoff @ Homewood-Flossmoor <3994> - Comp Div Afternoon w/Carryover"
"8609","IHSSBCA Kickoff @ Homewood-Flossmoor",3994,"Competitive Division Whole Day","https://hsquizbowl.org/db/tournaments/3994/stats/competitive_division_whole_day/individuals","IHSSBCA Kickoff @ Homewood-Flossmoor <3994> - Competitive Division Whole Day"
"8610","CO Trash @ Toronto",3992,"Prelims","https://hsquizbowl.org/db/tournaments/3992/stats/prelims/individuals","CO Trash @ Toronto <3992> - Prelims"
"8611","CO Trash @ Toronto",3992,"All Games","https://hsquizbowl.org/db/tournaments/3992/stats/all_games/individuals","CO Trash @ Toronto <3992> - All Games"
"8612","Terrapin XXIX",3991,"Prelims","https://hsquizbowl.org/db/tournaments/3991/stats/prelims/individuals","Terrapin XXIX <3991> - Prelims"
"8613","Terrapin XXIX",3991,"Combined","https://hsquizbowl.org/db/tournaments/3991/stats/combined/individuals","Terrapin XXIX <3991> - Combined"
"8614","Terrapin XXIX",3991,"Combined (corrected)","https://hsquizbowl.org/db/tournaments/3991/stats/combined_%28corrected%29/individuals","Terrapin XXIX <3991> - Combined (corrected)"
"8615","Centralia Autumn Academic Tournament (CAAT) IV",3990,"Prelims","https://hsquizbowl.org/db/tournaments/3990/stats/prelims/individuals","Centralia Autumn Academic Tournament (CAAT) IV <3990> - Prelims"
"8616","Centralia Autumn Academic Tournament (CAAT) IV",3990,"Playoffs and Consolation","https://hsquizbowl.org/db/tournaments/3990/stats/playoffs_and_consolation/individuals","Centralia Autumn Academic Tournament (CAAT) IV <3990> - Playoffs and Consolation"
"8617","Collins Hill Middle School Invitational",3988,"Prelims","https://hsquizbowl.org/db/tournaments/3988/stats/prelims/individuals","Collins Hill Middle School Invitational <3988> - Prelims"
"8618","Collins Hill Middle School Invitational",3988,"All Games","https://hsquizbowl.org/db/tournaments/3988/stats/all_games/individuals","Collins Hill Middle School Invitational <3988> - All Games"
"8619","Penn Bowl",3987,"All Games","https://hsquizbowl.org/db/tournaments/3987/stats/all_games/individuals","Penn Bowl <3987> - All Games"
"8620","SMART II - The SMARTening",3986,"All Games","https://hsquizbowl.org/db/tournaments/3986/stats/all_games/individuals","SMART II - The SMARTening <3986> - All Games"
"8621","Downingtown East Winter Invitational",3985,"Prelims","https://hsquizbowl.org/db/tournaments/3985/stats/prelims/individuals","Downingtown East Winter Invitational <3985> - Prelims"
"8622","Downingtown East Winter Invitational",3985,"Playoffs","https://hsquizbowl.org/db/tournaments/3985/stats/playoffs/individuals","Downingtown East Winter Invitational <3985> - Playoffs"
"8623","Downingtown East Winter Invitational",3985,"All Games","https://hsquizbowl.org/db/tournaments/3985/stats/all_games/individuals","Downingtown East Winter Invitational <3985> - All Games"
"8624","2016 MOQBA Fall Championship",3984,"Prelims","https://hsquizbowl.org/db/tournaments/3984/stats/prelims/individuals","2016 MOQBA Fall Championship <3984> - Prelims"
"8625","2016 MOQBA Fall Championship",3984,"Playoffs","https://hsquizbowl.org/db/tournaments/3984/stats/playoffs/individuals","2016 MOQBA Fall Championship <3984> - Playoffs"
"8626","2016 MOQBA Fall Championship",3984,"Superplayoffs","https://hsquizbowl.org/db/tournaments/3984/stats/superplayoffs/individuals","2016 MOQBA Fall Championship <3984> - Superplayoffs"
"8627","2016 MOQBA Fall Championship",3984,"All Games","https://hsquizbowl.org/db/tournaments/3984/stats/all_games/individuals","2016 MOQBA Fall Championship <3984> - All Games"
"8628","2016 EFT at UCSD",3983,"Prelims","https://hsquizbowl.org/db/tournaments/3983/stats/prelims/individuals","2016 EFT at UCSD <3983> - Prelims"
"8629","2016 EFT at UCSD",3983,"Combined","https://hsquizbowl.org/db/tournaments/3983/stats/combined/individuals","2016 EFT at UCSD <3983> - Combined"
"8630","2016 Wheaton North Frosh/Soph",3982,"Prelims","https://hsquizbowl.org/db/tournaments/3982/stats/prelims/individuals","2016 Wheaton North Frosh/Soph <3982> - Prelims"
"8631","2016 Wheaton North Frosh/Soph",3982,"Playoffs","https://hsquizbowl.org/db/tournaments/3982/stats/playoffs/individuals","2016 Wheaton North Frosh/Soph <3982> - Playoffs"
"8632","2016 Wheaton North Frosh/Soph",3982,"Combined","https://hsquizbowl.org/db/tournaments/3982/stats/combined/individuals","2016 Wheaton North Frosh/Soph <3982> - Combined"
"8633","The Grapes of Smath",3981,"Prelims","https://hsquizbowl.org/db/tournaments/3981/stats/prelims/individuals","The Grapes of Smath <3981> - Prelims"
"8634","The Grapes of Smath",3981,"Playoffs","https://hsquizbowl.org/db/tournaments/3981/stats/playoffs/individuals","The Grapes of Smath <3981> - Playoffs"
"8635","The Grapes of Smath",3981,"All Games","https://hsquizbowl.org/db/tournaments/3981/stats/all_games/individuals","The Grapes of Smath <3981> - All Games"
"8636","HFT XI Mirror",3980,"Combined","https://hsquizbowl.org/db/tournaments/3980/stats/combined/individuals","HFT XI Mirror <3980> - Combined"
"8637","Pre-Holiday Academic Tournament (PHAT) X",3979,"Prelims","https://hsquizbowl.org/db/tournaments/3979/stats/prelims/individuals","Pre-Holiday Academic Tournament (PHAT) X <3979> - Prelims"
"8638","Pre-Holiday Academic Tournament (PHAT) X",3979,"All Games","https://hsquizbowl.org/db/tournaments/3979/stats/all_games/individuals","Pre-Holiday Academic Tournament (PHAT) X <3979> - All Games"
"8639","Terrapin XXIX Northeast Mirror",3978,"Rounds 1-5","https://hsquizbowl.org/db/tournaments/3978/stats/rounds_1-5/individuals","Terrapin XXIX Northeast Mirror <3978> - Rounds 1-5"
"8640","Terrapin XXIX Northeast Mirror",3978,"Combined","https://hsquizbowl.org/db/tournaments/3978/stats/combined/individuals","Terrapin XXIX Northeast Mirror <3978> - Combined"
"8641","Terrapin Mirror at Ohio State",3977,"Combined Stats (+Finals)","https://hsquizbowl.org/db/tournaments/3977/stats/combined_stats_%28%2Bfinals%29/individuals","Terrapin Mirror at Ohio State <3977> - Combined Stats (+Finals)"
"8642","Ottawa QB Tournament XII",3976,"Round Robin","https://hsquizbowl.org/db/tournaments/3976/stats/round_robin/individuals","Ottawa QB Tournament XII <3976> - Round Robin"
"8643","Ottawa QB Tournament XII",3976,"RR + Playoff","https://hsquizbowl.org/db/tournaments/3976/stats/rr_%2B_playoff/individuals","Ottawa QB Tournament XII <3976> - RR + Playoff"
"8644","Scarlet Knight Fall",3975,"Prelims","https://hsquizbowl.org/db/tournaments/3975/stats/prelims/individuals","Scarlet Knight Fall <3975> - Prelims"
"8645","Scarlet Knight Fall",3975,"Playoffs","https://hsquizbowl.org/db/tournaments/3975/stats/playoffs/individuals","Scarlet Knight Fall <3975> - Playoffs"
"8646","Scarlet Knight Fall",3975,"Superplayoffs","https://hsquizbowl.org/db/tournaments/3975/stats/superplayoffs/individuals","Scarlet Knight Fall <3975> - Superplayoffs"
"8647","Scarlet Knight Fall",3975,"Combined","https://hsquizbowl.org/db/tournaments/3975/stats/combined/individuals","Scarlet Knight Fall <3975> - Combined"
"8648","Terrapin XXIX",3974,"Prelims","https://hsquizbowl.org/db/tournaments/3974/stats/prelims/individuals","Terrapin XXIX <3974> - Prelims"
